transaction_id,transaction_time,card_id,merchant_id,amount,is_fraud
T8044,2025-02-22 15:11:00,C00793,M0239,23.55,0
T8612,2025-02-22 15:11:00,C01269,M0065,54.7,0
T8225,2025-02-22 15:48:00,C01252,M0076,47.54,0
T4672,2025-02-22 15:51:00,C01652,M0175,6.35,0
T7873,2025-02-22 15:59:00,C00268,M0351,19.63,0
T3018,2025-02-22 16:28:00,C01757,M0390,6.66,0
T5226,2025-02-22 16:34:00,C01815,M0103,12.69,0
T676,2025-02-22 16:40:00,C01504,M0086,6.59,0
T5042,2025-02-22 16:46:00,C00468,M0197,11.55,0
T1708,2025-02-22 16:57:00,C01164,M0235,3.73,0
T6251,2025-02-22 17:00:00,C00798,M0036,55.25,0
T5336,2025-02-22 17:10:00,C00510,M0225,5.65,0
T1028,2025-02-22 17:16:00,C00857,M0199,10.86,0
T8727,2025-02-22 17:30:00,C01887,M0198,30.32,0
T1593,2025-02-22 17:32:00,C01800,M0018,18.79,0
T2750,2025-02-22 17:39:00,C00891,M0396,18.04,0
T4125,2025-02-22 17:45:00,C01026,M0393,5.67,0
T2917,2025-02-22 17:48:00,C00289,M0163,25.25,0
T8554,2025-02-22 17:56:00,C00514,M0499,9.56,0
T3382,2025-02-22 18:09:00,C00281,M0306,28.13,0
T5554,2025-02-22 18:26:00,C00931,M0447,24.44,0
T1027,2025-02-22 18:33:00,C00833,M0084,47.17,0
T7452,2025-02-22 18:40:00,C01995,M0003,9.38,0
T3284,2025-02-22 19:01:00,C01573,M0266,6.26,0
T7056,2025-02-22 19:30:00,C01593,M0221,17.69,0
T3809,2025-02-22 19:37:00,C00090,M0404,58.97,0
T4363,2025-02-22 19:47:00,C01014,M0463,105.89,0
T1025,2025-02-22 19:57:00,C01017,M0271,32.8,0
T7692,2025-02-22 20:06:00,C01010,M0080,1.19,0
T861,2025-02-22 20:10:00,C00028,M0224,91.08,0
T9986,2025-02-22 20:15:00,C01690,M0495,18.35,0
T7168,2025-02-22 20:22:00,C00037,M0454,68.23,0
T6124,2025-02-22 20:26:00,C00365,M0419,37.82,0
T3428,2025-02-22 20:32:00,C00206,M0404,16.81,0
T3236,2025-02-22 20:38:00,C01686,M0341,13.98,1
T9324,2025-02-22 20:41:00,C01243,M0274,62.42,0
T873,2025-02-22 20:45:00,C00837,M0140,17.65,0
T2039,2025-02-22 21:13:00,C00563,M0046,34.59,0
T8199,2025-02-22 21:14:00,C00297,M0086,64.48,0
T4157,2025-02-22 21:22:00,C00627,M0308,4.69,0
T5116,2025-02-22 21:33:00,C00815,M0110,14.55,0
T7105,2025-02-22 22:08:00,C00703,M0054,31.32,1
T286,2025-02-22 22:13:00,C01109,M0048,33.56,0
T5340,2025-02-22 22:16:00,C01931,M0215,23.33,0
T1146,2025-02-22 22:18:00,C01341,M0345,22.67,0
T3704,2025-02-22 22:21:00,C01557,M0231,29.92,0
T2861,2025-02-22 22:29:00,C00789,M0353,20.35,0
T7541,2025-02-22 22:30:00,C01870,M0349,5.46,0
T4525,2025-02-22 22:34:00,C00395,M0419,5.54,0
T4250,2025-02-22 22:40:00,C01222,M0214,18.18,0
T3585,2025-02-22 22:40:00,C01483,M0340,20.3,0
T1548,2025-02-22 22:42:00,C00990,M0245,15.43,0
T3727,2025-02-22 22:53:00,C01289,M0478,15.1,0
T2546,2025-02-22 22:56:00,C01880,M0388,13.93,0
T9924,2025-02-22 22:56:00,C01419,M0400,4.68,0
T1868,2025-02-22 23:00:00,C01347,M0047,27.59,0
T2414,2025-02-22 23:12:00,C01835,M0158,42.54,0
T4338,2025-02-22 23:14:00,C01288,M0096,37.46,1
T6381,2025-02-22 23:16:00,C01550,M0409,8.98,0
T4460,2025-02-22 23:20:00,C01153,M0152,110.97,0
T6410,2025-02-22 23:30:00,C00743,M0097,32.62,0
T2355,2025-02-22 23:35:00,C01415,M0401,19.58,0
T5610,2025-02-22 23:38:00,C01655,M0173,11.72,0
T7729,2025-02-22 23:38:00,C00581,M0043,24.06,0
T8605,2025-02-22 23:42:00,C01276,M0039,9.07,0
T7209,2025-02-22 23:51:00,C01100,M0473,59.31,0
T4544,2025-02-22 23:52:00,C01187,M0412,138.46,0
T7471,2025-02-22 23:52:00,C00294,M0422,36.28,0
T880,2025-02-23 00:03:00,C01244,M0435,86.58,0
T7327,2025-02-23 00:05:00,C00770,M0457,45.06,0
T1021,2025-02-23 00:05:00,C00454,M0005,11.75,0
T2084,2025-02-23 00:09:00,C01024,M0124,11.04,0
T8872,2025-02-23 00:29:00,C01607,M0498,27.57,0
T4055,2025-02-23 00:41:00,C00220,M0102,13.47,0
T1832,2025-02-23 00:47:00,C01122,M0020,30.63,0
T6228,2025-02-23 00:48:00,C00948,M0488,33.46,0
T2271,2025-02-23 00:53:00,C01789,M0040,26.22,0
T5710,2025-02-23 01:02:00,C01511,M0069,16.04,0
T4924,2025-02-23 01:04:00,C01214,M0463,1.79,0
T6397,2025-02-23 01:16:00,C00134,M0252,45.03,0
T3533,2025-02-23 01:16:00,C01734,M0280,8.75,0
T7833,2025-02-23 01:27:00,C01186,M0063,7.62,0
T6674,2025-02-23 01:31:00,C00626,M0028,67.59,0
T7303,2025-02-23 01:45:00,C01681,M0256,6.74,0
T6376,2025-02-23 01:47:00,C01774,M0416,24.78,0
T8595,2025-02-23 01:48:00,C00875,M0036,128.47,0
T353,2025-02-23 01:49:00,C01592,M0298,8.42,0
T5464,2025-02-23 01:56:00,C00894,M0130,64.15,0
T5575,2025-02-23 02:01:00,C00067,M0156,1.02,0
T7779,2025-02-23 02:08:00,C01652,M0016,12.73,0
T3233,2025-02-23 02:09:00,C01026,M0017,4.18,0
T4822,2025-02-23 02:34:00,C00327,M0044,11.61,0
T7371,2025-02-23 02:38:00,C00676,M0363,4.89,0
T4421,2025-02-23 03:02:00,C00399,M0077,105.53,0
T8333,2025-02-23 03:08:00,C01680,M0289,41.27,0
T4444,2025-02-23 03:09:00,C00696,M0230,110.07,0
T4936,2025-02-23 03:24:00,C01351,M0334,65.0,0
T4828,2025-02-23 03:33:00,C01442,M0498,83.49,0
T1143,2025-02-23 03:34:00,C00694,M0421,109.56,0
T4796,2025-02-23 03:37:00,C00405,M0168,5.86,0
T609,2025-02-23 03:39:00,C01382,M0441,16.88,0
T45,2025-02-23 03:52:00,C01448,M0398,52.25,0
T2144,2025-02-23 03:59:00,C00667,M0265,3.25,0
T8830,2025-02-23 04:15:00,C00196,M0006,66.96,0
T1053,2025-02-23 04:29:00,C01396,M0474,55.88,0
T1834,2025-02-23 04:59:00,C01550,M0431,5.86,0
T9920,2025-02-23 05:01:00,C00307,M0361,9.25,0
T5449,2025-02-23 05:03:00,C01061,M0248,48.41,0
T8172,2025-02-23 05:11:00,C00174,M0362,69.62,0
T2848,2025-02-23 05:17:00,C01841,M0440,10.66,0
T6074,2025-02-23 05:26:00,C01082,M0284,26.2,0
T2030,2025-02-23 05:46:00,C01276,M0189,19.11,0
T8300,2025-02-23 05:49:00,C00596,M0026,9.8,0
T4423,2025-02-23 05:54:00,C00085,M0379,39.48,0
T8946,2025-02-23 05:55:00,C01543,M0294,56.05,0
T8904,2025-02-23 06:13:00,C00263,M0191,17.98,0
T4308,2025-02-23 06:20:00,C01531,M0059,29.44,0
T1791,2025-02-23 06:27:00,C00067,M0242,6.61,0
T3167,2025-02-23 06:28:00,C00435,M0445,15.63,0
T4204,2025-02-23 06:29:00,C01623,M0015,14.04,0
T3668,2025-02-23 06:41:00,C01237,M0238,18.75,0
T9156,2025-02-23 06:53:00,C00374,M0216,42.16,0
T1957,2025-02-23 07:03:00,C00255,M0197,47.81,0
T7353,2025-02-23 07:28:00,C00777,M0298,44.86,0
T9941,2025-02-23 07:32:00,C01491,M0082,51.78,0
T4941,2025-02-23 07:37:00,C00693,M0139,14.84,0
T8522,2025-02-23 07:54:00,C01225,M0475,34.49,0
T472,2025-02-23 07:57:00,C00546,M0341,49.13,0
T2343,2025-02-23 08:16:00,C00939,M0024,25.01,0
T2,2025-02-23 08:20:00,C01836,M0445,19.14,0
T4366,2025-02-23 08:48:00,C01164,M0156,19.57,0
T9252,2025-02-23 08:50:00,C00105,M0297,18.43,0
T9357,2025-02-23 08:53:00,C01735,M0258,64.73,0
T9835,2025-02-23 09:00:00,C01165,M0074,16.61,0
T2475,2025-02-23 09:05:00,C00530,M0119,45.53,0
T7713,2025-02-23 09:10:00,C01841,M0003,17.82,0
T4102,2025-02-23 09:12:00,C00793,M0170,16.43,0
T6388,2025-02-23 09:36:00,C00633,M0219,22.83,0
T1446,2025-02-23 09:38:00,C01510,M0109,3.04,0
T1216,2025-02-23 09:48:00,C01548,M0246,17.94,0
T3111,2025-02-23 09:57:00,C00364,M0464,141.25,0
T1187,2025-02-23 09:58:00,C00891,M0112,10.66,0
T4903,2025-02-23 09:58:00,C01741,M0442,10.74,0
T1569,2025-02-23 09:59:00,C00370,M0398,32.75,0
T8342,2025-02-23 10:00:00,C01038,M0029,16.15,0
T8572,2025-02-23 10:08:00,C00186,M0443,6.81,0
T2691,2025-02-23 10:23:00,C01603,M0351,34.01,0
T5781,2025-02-23 10:26:00,C00796,M0448,49.5,0
T4618,2025-02-23 10:29:00,C01062,M0191,23.04,0
T2172,2025-02-23 10:37:00,C00907,M0125,3.44,0
T7148,2025-02-23 10:38:00,C00750,M0064,36.12,0
T1618,2025-02-23 10:41:00,C01572,M0236,32.3,0
T2407,2025-02-23 10:51:00,C00582,M0479,9.56,0
T2841,2025-02-23 10:55:00,C00757,M0142,38.82,0
T5947,2025-02-23 10:56:00,C01571,M0078,35.22,0
T6276,2025-02-23 11:01:00,C00809,M0163,36.74,0
T5018,2025-02-23 11:16:00,C01195,M0393,3.41,0
T6510,2025-02-23 11:24:00,C00296,M0095,21.31,0
T8119,2025-02-23 11:48:00,C01510,M0015,20.72,0
T553,2025-02-23 12:12:00,C00881,M0276,6.79,0
T3385,2025-02-23 12:24:00,C01301,M0215,4.37,0
T7016,2025-02-23 12:25:00,C00848,M0221,1.51,0
T9830,2025-02-23 12:26:00,C00818,M0468,40.12,0
T2763,2025-02-23 12:27:00,C01532,M0386,23.86,0
T7222,2025-02-23 12:55:00,C00367,M0067,4.42,0
T9207,2025-02-23 13:16:00,C01645,M0331,8.35,0
T3865,2025-02-23 13:16:00,C01169,M0489,21.21,0
T1433,2025-02-23 13:29:00,C00322,M0014,5.85,0
T6814,2025-02-23 13:29:00,C01765,M0238,15.62,0
T871,2025-02-23 13:49:00,C01479,M0327,23.48,0
T5224,2025-02-23 13:54:00,C01620,M0178,18.86,0
T2939,2025-02-23 14:15:00,C00607,M0355,20.93,0
T8990,2025-02-23 14:26:00,C00566,M0297,8.66,0
T57,2025-02-23 14:29:00,C00819,M0440,15.67,0
T9306,2025-02-23 14:38:00,C00422,M0109,11.12,0
T9242,2025-02-23 14:39:00,C01107,M0205,14.84,0
T6782,2025-02-23 14:49:00,C00888,M0055,31.4,0
T9670,2025-02-23 14:54:00,C00913,M0161,37.66,0
T4101,2025-02-23 14:59:00,C00506,M0029,36.01,0
T8758,2025-02-23 15:04:00,C00995,M0431,38.28,0
T7474,2025-02-23 15:05:00,C01553,M0430,7.66,0
T3689,2025-02-23 15:07:00,C00960,M0213,5.35,0
T2060,2025-02-23 15:11:00,C00618,M0396,14.06,0
T1528,2025-02-23 15:16:00,C01423,M0005,14.27,0
T6267,2025-02-23 15:19:00,C01953,M0187,10.4,0
T3645,2025-02-23 15:20:00,C00877,M0110,168.15,0
T4420,2025-02-23 15:21:00,C01856,M0459,10.68,0
T5767,2025-02-23 15:22:00,C01213,M0048,10.98,0
T4223,2025-02-23 15:23:00,C01615,M0144,21.73,0
T9926,2025-02-23 15:36:00,C00088,M0343,68.04,0
T1601,2025-02-23 15:38:00,C00919,M0222,13.21,0
T7662,2025-02-23 15:41:00,C01613,M0464,2.51,0
T9513,2025-02-23 15:51:00,C00985,M0435,33.92,0
T4820,2025-02-23 15:53:00,C00345,M0335,30.85,0
T2810,2025-02-23 15:55:00,C01541,M0464,47.86,0
T4410,2025-02-23 16:19:00,C01126,M0020,19.18,0
T3118,2025-02-23 16:33:00,C01085,M0150,15.37,0
T6609,2025-02-23 17:15:00,C01664,M0203,17.44,0
T6914,2025-02-23 17:20:00,C01036,M0025,51.37,0
T2367,2025-02-23 17:20:00,C00159,M0089,11.0,0
T5597,2025-02-23 17:22:00,C00633,M0220,24.19,0
T3200,2025-02-23 17:22:00,C01482,M0128,39.67,0
T233,2025-02-23 17:31:00,C00103,M0464,26.35,0
T108,2025-02-23 17:33:00,C01868,M0094,33.84,0
T8886,2025-02-23 18:00:00,C00614,M0440,8.49,0
T3586,2025-02-23 18:03:00,C01368,M0390,6.22,0
T2402,2025-02-23 18:25:00,C00891,M0112,41.42,0
T9803,2025-02-23 18:42:00,C00158,M0270,24.6,0
T2217,2025-02-23 18:52:00,C00914,M0365,34.2,0
T2644,2025-02-23 18:54:00,C01126,M0003,8.18,0
T1321,2025-02-23 18:54:00,C01959,M0035,18.31,0
T7998,2025-02-23 19:02:00,C00818,M0145,24.55,0
T5706,2025-02-23 19:03:00,C00255,M0497,3.51,0
T2647,2025-02-23 19:05:00,C00574,M0019,49.64,0
T9027,2025-02-23 19:10:00,C00164,M0017,20.54,0
T1575,2025-02-23 19:15:00,C00091,M0360,56.02,0
T4907,2025-02-23 19:15:00,C00273,M0072,15.26,0
T8574,2025-02-23 19:15:00,C01236,M0399,67.92,0
T4818,2025-02-23 19:25:00,C01602,M0413,13.06,0
T3186,2025-02-23 19:27:00,C01109,M0125,40.04,0
T264,2025-02-23 19:45:00,C01970,M0195,61.18,0
T6079,2025-02-23 19:46:00,C01488,M0261,2.7,0
T7264,2025-02-23 19:51:00,C01740,M0144,20.55,0
T8805,2025-02-23 19:54:00,C01296,M0113,16.83,0
T4973,2025-02-23 20:05:00,C01050,M0434,13.59,0
T6921,2025-02-23 20:07:00,C01132,M0070,24.26,0
T6651,2025-02-23 20:14:00,C00923,M0245,89.73,0
T4357,2025-02-23 20:15:00,C01485,M0444,45.38,0
T1787,2025-02-23 20:19:00,C00154,M0442,41.88,0
T7884,2025-02-23 20:47:00,C01890,M0092,726.82,0
T350,2025-02-23 20:55:00,C00810,M0345,131.4,0
T1960,2025-02-23 20:56:00,C01936,M0260,32.77,0
T7681,2025-02-23 21:17:00,C01273,M0044,9.02,0
T3921,2025-02-23 21:23:00,C01487,M0072,63.97,0
T7443,2025-02-23 21:23:00,C01496,M0273,70.24,0
T5768,2025-02-23 21:26:00,C00011,M0046,55.77,0
T6946,2025-02-23 22:14:00,C00567,M0085,93.98,0
T8081,2025-02-23 22:18:00,C01179,M0404,27.65,0
T4692,2025-02-23 22:54:00,C00034,M0031,33.4,1
T7949,2025-02-23 23:07:00,C01773,M0232,55.09,0
T729,2025-02-23 23:09:00,C00449,M0170,45.2,0
T5709,2025-02-23 23:13:00,C01173,M0476,48.91,0
T1949,2025-02-23 23:14:00,C00211,M0317,16.56,0
T6300,2025-02-23 23:33:00,C01638,M0155,110.66,0
T849,2025-02-23 23:35:00,C00542,M0139,17.5,0
T9685,2025-02-24 00:19:00,C00218,M0088,31.58,0
T3872,2025-02-24 00:27:00,C01888,M0179,14.33,0
T4023,2025-02-24 00:29:00,C00065,M0398,23.37,0
T2411,2025-02-24 00:34:00,C01195,M0292,27.24,0
T3845,2025-02-24 00:41:00,C00374,M0453,23.79,0
T8265,2025-02-24 00:46:00,C01564,M0202,5.53,0
T2403,2025-02-24 00:51:00,C01231,M0142,17.89,0
T6890,2025-02-24 00:54:00,C01142,M0318,4.79,0
T1019,2025-02-24 01:14:00,C00835,M0296,30.73,0
T3363,2025-02-24 01:22:00,C00325,M0228,22.6,0
T7345,2025-02-24 01:32:00,C01953,M0480,23.73,0
T5211,2025-02-24 01:33:00,C01285,M0312,4.82,0
T2226,2025-02-24 01:46:00,C01315,M0214,15.72,0
T9747,2025-02-24 01:50:00,C00962,M0415,19.75,0
T3134,2025-02-24 01:52:00,C01608,M0049,16.79,0
T6702,2025-02-24 02:29:00,C00334,M0239,13.51,0
T9369,2025-02-24 02:44:00,C00772,M0271,16.22,0
T8147,2025-02-24 02:44:00,C01872,M0216,32.9,0
T8062,2025-02-24 02:46:00,C01685,M0338,39.01,0
T7494,2025-02-24 02:48:00,C00077,M0043,36.91,0
T9540,2025-02-24 03:07:00,C00237,M0151,15.81,0
T3351,2025-02-24 03:09:00,C00396,M0395,28.13,0
T3737,2025-02-24 03:20:00,C01222,M0310,8.3,0
T4961,2025-02-24 03:23:00,C00077,M0007,12.57,0
T2558,2025-02-24 03:44:00,C01240,M0474,23.28,0
T5339,2025-02-24 03:46:00,C00491,M0427,23.48,0
T3270,2025-02-24 03:48:00,C01370,M0445,55.04,0
T7760,2025-02-24 03:50:00,C01219,M0337,9.94,0
T7235,2025-02-24 03:54:00,C01645,M0412,40.03,0
T5760,2025-02-24 04:02:00,C01226,M0495,24.72,0
T2990,2025-02-24 04:02:00,C01600,M0038,59.83,0
T8284,2025-02-24 04:06:00,C00716,M0482,66.9,0
T6840,2025-02-24 04:12:00,C00403,M0041,1.77,0
T6625,2025-02-24 04:15:00,C01610,M0419,42.09,0
T2683,2025-02-24 04:21:00,C00860,M0497,8.22,0
T8718,2025-02-24 04:25:00,C00541,M0090,128.31,0
T3109,2025-02-24 04:33:00,C01351,M0250,22.23,0
T2373,2025-02-24 04:40:00,C00019,M0402,24.3,0
T7764,2025-02-24 04:52:00,C01126,M0055,183.68,1
T339,2025-02-24 05:09:00,C00444,M0020,20.48,0
T3905,2025-02-24 05:17:00,C01793,M0366,16.43,0
T8060,2025-02-24 05:22:00,C00112,M0104,60.58,1
T9537,2025-02-24 05:37:00,C00142,M0265,2.36,0
T2852,2025-02-24 05:52:00,C00661,M0072,45.42,0
T8791,2025-02-24 05:53:00,C00662,M0291,5.85,0
T4904,2025-02-24 05:56:00,C00901,M0163,6.64,0
T1892,2025-02-24 06:11:00,C01451,M0205,10.18,0
T7179,2025-02-24 06:17:00,C00232,M0244,14.88,0
T8389,2025-02-24 06:57:00,C00655,M0205,20.21,0
T9501,2025-02-24 07:02:00,C00901,M0373,17.54,0
T1358,2025-02-24 07:07:00,C00329,M0449,40.56,0
T7427,2025-02-24 07:14:00,C00081,M0392,7.16,0
T8838,2025-02-24 07:19:00,C00863,M0153,34.55,1
T8697,2025-02-24 07:20:00,C01089,M0287,24.85,0
T7683,2025-02-24 07:29:00,C01786,M0322,124.58,0
T9951,2025-02-24 07:30:00,C00692,M0416,56.82,0
T2224,2025-02-24 07:33:00,C01391,M0030,16.4,0
T8127,2025-02-24 07:38:00,C00259,M0448,83.12,0
T2182,2025-02-24 07:42:00,C01771,M0041,19.06,0
T2531,2025-02-24 07:49:00,C01866,M0205,64.51,0
T9609,2025-02-24 07:53:00,C01591,M0044,13.22,0
T1525,2025-02-24 08:09:00,C01727,M0155,1.38,0
T3636,2025-02-24 08:17:00,C00341,M0431,7.39,0
T4960,2025-02-24 08:17:00,C01656,M0211,44.56,0
T2692,2025-02-24 08:18:00,C01249,M0167,16.45,0
T5173,2025-02-24 08:30:00,C01877,M0162,77.85,0
T4502,2025-02-24 08:38:00,C00193,M0411,24.63,0
T3066,2025-02-24 08:39:00,C00898,M0303,1.14,0
T6316,2025-02-24 08:42:00,C01889,M0471,218.67,1
T9716,2025-02-24 08:47:00,C00983,M0202,12.08,0
T5839,2025-02-24 08:51:00,C01829,M0463,6.94,0
T1805,2025-02-24 09:01:00,C00732,M0051,196.55,1
T9463,2025-02-24 09:15:00,C00700,M0452,6.72,0
T9109,2025-02-24 09:22:00,C01857,M0010,2.79,0
T1775,2025-02-24 09:39:00,C01485,M0082,44.79,0
T1208,2025-02-24 09:44:00,C01802,M0003,20.58,0
T8973,2025-02-24 09:45:00,C00997,M0221,14.3,0
T6746,2025-02-24 09:53:00,C01080,M0400,57.74,0
T3501,2025-02-24 09:56:00,C01089,M0109,83.28,0
T4846,2025-02-24 10:28:00,C00620,M0185,11.35,0
T5518,2025-02-24 10:29:00,C01760,M0201,38.77,0
T3302,2025-02-24 10:45:00,C00722,M0010,5.44,0
T1227,2025-02-24 10:51:00,C00265,M0441,42.03,0
T9791,2025-02-24 10:54:00,C00196,M0258,2.06,0
T8095,2025-02-24 11:02:00,C01828,M0362,1.73,0
T7045,2025-02-24 11:42:00,C00483,M0208,84.11,0
T9700,2025-02-24 11:47:00,C01206,M0337,61.55,0
T3376,2025-02-24 11:51:00,C00583,M0212,18.25,0
T904,2025-02-24 11:57:00,C00228,M0389,21.17,0
T4995,2025-02-24 12:04:00,C01207,M0308,24.4,0
T4112,2025-02-24 12:33:00,C01094,M0030,32.71,0
T6488,2025-02-24 12:38:00,C00747,M0224,14.37,0
T3304,2025-02-24 12:38:00,C01711,M0432,50.67,0
T3802,2025-02-24 12:52:00,C00627,M0289,28.91,0
T5470,2025-02-24 12:53:00,C00098,M0051,4.96,0
T5203,2025-02-24 12:57:00,C01414,M0150,85.97,0
T4399,2025-02-24 13:02:00,C01139,M0381,13.93,0
T5627,2025-02-24 13:03:00,C01517,M0487,14.82,0
T5744,2025-02-24 13:05:00,C01600,M0053,42.51,0
T9577,2025-02-24 13:13:00,C00693,M0067,24.53,0
T9657,2025-02-24 13:21:00,C01718,M0441,29.36,0
T7492,2025-02-24 13:32:00,C01253,M0460,24.19,0
T4269,2025-02-24 13:41:00,C00760,M0024,12.6,0
T9157,2025-02-24 13:46:00,C01523,M0041,15.59,0
T735,2025-02-24 13:47:00,C00761,M0464,37.5,0
T105,2025-02-24 14:03:00,C01589,M0451,37.4,0
T8299,2025-02-24 14:08:00,C00182,M0417,50.25,0
T2925,2025-02-24 14:10:00,C01855,M0095,42.91,0
T1993,2025-02-24 14:12:00,C01438,M0320,17.37,0
T1252,2025-02-24 14:17:00,C00545,M0311,6.28,0
T1136,2025-02-24 14:23:00,C00880,M0073,23.69,0
T9595,2025-02-24 14:27:00,C01601,M0056,18.08,0
T7622,2025-02-24 14:36:00,C00155,M0188,8.19,0
T2502,2025-02-24 14:45:00,C01629,M0451,105.61,0
T8346,2025-02-24 14:48:00,C00632,M0102,13.47,0
T4627,2025-02-24 14:53:00,C01303,M0196,27.18,0
T357,2025-02-24 14:57:00,C00287,M0211,13.97,0
T5060,2025-02-24 15:12:00,C01918,M0185,11.81,0
T3077,2025-02-24 15:22:00,C00235,M0153,12.95,0
T6558,2025-02-24 15:23:00,C01468,M0142,10.5,0
T2712,2025-02-24 15:47:00,C00112,M0487,7.58,0
T1981,2025-02-24 15:54:00,C01786,M0072,21.41,0
T642,2025-02-24 16:32:00,C00194,M0106,19.67,0
T1190,2025-02-24 16:37:00,C01339,M0174,19.37,0
T4651,2025-02-24 16:48:00,C00723,M0269,4.14,0
T425,2025-02-24 17:01:00,C00023,M0367,22.38,0
T1598,2025-02-24 17:17:00,C01703,M0406,23.07,0
T6314,2025-02-24 17:32:00,C00678,M0178,46.72,0
T2360,2025-02-24 17:35:00,C00308,M0186,30.35,0
T8063,2025-02-24 17:36:00,C01353,M0016,11.41,0
T4582,2025-02-24 17:44:00,C01327,M0257,2.28,0
T423,2025-02-24 17:52:00,C00480,M0179,19.89,0
T6777,2025-02-24 18:00:00,C01143,M0260,11.84,0
T4864,2025-02-24 18:00:00,C01295,M0464,23.08,0
T4097,2025-02-24 18:14:00,C01874,M0187,38.11,0
T8357,2025-02-24 18:18:00,C00462,M0427,16.87,0
T624,2025-02-24 18:19:00,C00332,M0285,19.29,0
T3520,2025-02-24 18:20:00,C00946,M0483,75.9,0
T6372,2025-02-24 18:23:00,C00941,M0332,30.82,0
T9054,2025-02-24 18:54:00,C00542,M0137,82.71,0
T3649,2025-02-24 19:15:00,C00845,M0221,14.6,0
T1920,2025-02-24 19:16:00,C01843,M0397,6.51,0
T5207,2025-02-24 19:16:00,C00811,M0334,7.97,0
T3124,2025-02-24 19:28:00,C01444,M0256,120.16,0
T7480,2025-02-24 19:29:00,C01721,M0249,14.12,0
T6497,2025-02-24 19:29:00,C01336,M0256,3.76,0
T3095,2025-02-24 19:31:00,C01477,M0441,58.72,0
T1353,2025-02-24 19:45:00,C00713,M0495,13.09,0
T9808,2025-02-24 19:47:00,C01017,M0461,11.2,0
T58,2025-02-24 19:53:00,C00540,M0030,9.96,0
T3913,2025-02-24 19:58:00,C00942,M0305,169.39,0
T7477,2025-02-24 20:12:00,C01946,M0103,11.79,0
T6986,2025-02-24 20:15:00,C01811,M0313,7.72,0
T4465,2025-02-24 20:16:00,C00965,M0020,15.74,0
T3152,2025-02-24 20:43:00,C00511,M0309,6.59,0
T2740,2025-02-24 21:05:00,C00874,M0266,22.63,0
T1083,2025-02-24 21:06:00,C01859,M0245,3.73,0
T7135,2025-02-24 21:06:00,C01686,M0067,23.58,0
T4192,2025-02-24 21:32:00,C00299,M0334,36.41,0
T2759,2025-02-24 21:37:00,C01920,M0389,31.65,0
T3308,2025-02-24 21:43:00,C01529,M0213,19.11,0
T9548,2025-02-24 21:44:00,C00341,M0488,15.82,0
T9162,2025-02-24 21:51:00,C00320,M0162,165.4,1
T5585,2025-02-24 21:59:00,C01237,M0325,42.15,0
T1653,2025-02-24 22:03:00,C00679,M0449,13.78,0
T7434,2025-02-24 22:16:00,C01809,M0443,5.88,0
T803,2025-02-24 22:24:00,C01713,M0169,24.61,0
T1157,2025-02-24 22:31:00,C00822,M0078,14.45,0
T1916,2025-02-24 22:54:00,C01992,M0345,7.01,0
T1887,2025-02-24 23:01:00,C01678,M0006,43.52,0
T1746,2025-02-24 23:08:00,C01427,M0022,14.78,0
T2966,2025-02-24 23:11:00,C01492,M0411,17.27,0
T6562,2025-02-24 23:43:00,C01543,M0147,23.43,0
T3078,2025-02-24 23:50:00,C00161,M0120,23.91,0
T9343,2025-02-24 23:58:00,C01311,M0051,8.21,0
T5249,2025-02-25 00:11:00,C01344,M0283,16.58,0
T2924,2025-02-25 00:22:00,C01394,M0048,84.01,0
T5177,2025-02-25 00:35:00,C00232,M0489,9.76,0
T3184,2025-02-25 00:39:00,C01602,M0498,7.38,0
T893,2025-02-25 00:39:00,C01680,M0356,20.33,0
T785,2025-02-25 00:52:00,C00319,M0360,11.46,0
T5445,2025-02-25 01:07:00,C00487,M0049,17.75,0
T1367,2025-02-25 01:13:00,C00940,M0492,6.17,0
T3141,2025-02-25 01:25:00,C01057,M0341,71.95,0
T8657,2025-02-25 01:26:00,C01385,M0133,41.14,0
T3621,2025-02-25 01:43:00,C01849,M0279,34.28,0
T9677,2025-02-25 01:45:00,C00541,M0026,58.21,0
T116,2025-02-25 01:49:00,C00597,M0388,0.82,0
T6968,2025-02-25 01:55:00,C00624,M0390,10.72,0
T8670,2025-02-25 02:12:00,C01809,M0147,28.86,0
T6235,2025-02-25 02:15:00,C01403,M0358,7.15,0
T8959,2025-02-25 02:40:00,C00902,M0075,5.61,0
T2232,2025-02-25 02:44:00,C00875,M0448,8.95,0
T6982,2025-02-25 02:49:00,C00390,M0414,87.41,0
T5683,2025-02-25 02:56:00,C01904,M0249,17.53,0
T7023,2025-02-25 03:00:00,C01600,M0357,3.25,0
T9735,2025-02-25 03:10:00,C01404,M0386,61.12,0
T6492,2025-02-25 03:21:00,C00329,M0185,35.66,0
T9756,2025-02-25 03:29:00,C00654,M0240,5.0,0
T4842,2025-02-25 03:34:00,C01175,M0127,9.02,0
T9576,2025-02-25 03:35:00,C01678,M0409,9.03,0
T9269,2025-02-25 03:42:00,C00081,M0023,20.79,0
T9392,2025-02-25 03:51:00,C01285,M0390,5.47,0
T5946,2025-02-25 03:56:00,C01051,M0113,170.33,0
T5390,2025-02-25 04:03:00,C01902,M0144,39.3,0
T517,2025-02-25 04:19:00,C01836,M0406,70.22,0
